DATE,CLOSESPX,OPENSPX,HIGHSPX,LOWSPX,CLOSEVIX,OPENVIX,HIGHVIX,LOWVIX,CLOSETLT,OPENTLT,HIGHTLT,LOWTLT,VOLTLT,CLOSENASDAQ,OPENNASDAQ,HIGHNASDAQ,LOWNASDAQ,OPENXOI,CLOSEXOI,HIGHXOI,LOWXOI,PRICE,DIX,GEX,VOLUME,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
20210219,3906.71,3921.16,3930.41,3903.07,22.05,23.1,23.19,20.84,143.27,144.06,144.32,142.86,2363144.0,13580.78,13686.23,13701.69,13545.45,929.55,947.01,950.25,929.55,3906.71,0.4142646419661676,1432866575.86,4845320000,New York City,1.6,-1.7,-0.1,0.6,-7.2,-4.1,-1.7,88.7,0.405,100,54.17,"rain,snow",1.2,3.8,42.5,27.5,33.0,1020.1,100.0,9.1,37.3,3.3,2,,20210219T06:44:10,20210219T17:36:04,0.25,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210222,3876.5,3885.55,3902.92,3874.71,23.45,24.46,25.09,21.96,142.18,143.03,143.74,141.72,2513655.0,13223.74,13416.12,13447.37,13220.77,947.01,979.09,992.64,947.01,3876.49,0.3846873378158945,84644662.8,5917100000,New York City,3.4,0.0,1.4,0.7,-4.1,-1.9,-2.3,77.5,9.549,100,25.0,"rain,snow",1.0,4.1,50.0,22.4,240.6,1017.8,69.2,13.1,33.2,3.0,2,,20210222T06:39:56,20210222T17:39:36,0.35,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,snow,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210223,3881.37,3857.07,3895.98,3805.59,23.11,22.82,27.01,22.5,141.77,141.53,142.5,141.15,2740128.0,13194.71,12988.48,13259.85,12758.12,979.09,1002.1,1005.42,956.83,3881.36,0.3708953863605618,249909119.89,6296610000,New York City,7.2,1.8,4.2,6.1,-2.6,1.2,-0.6,71.9,0.019,100,4.17,rain,0.0,2.7,44.6,20.4,264.1,1006.5,66.3,15.3,69.7,6.2,3,,20210223T06:38:29,20210223T17:40:46,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210224,3925.43,3873.71,3928.65,3859.6,21.34,23.76,25.04,21.31,140.84,139.37,141.17,139.16,3003214.0,13302.19,13095.86,13312.42,12971.82,1002.1,1032.62,1038.02,1000.1,3925.43,0.3965069297480546,331152215.69,6012790000,New York City,13.3,3.9,7.8,13.3,0.8,6.2,-0.5,56.7,0.0,0,0.0,,0.0,2.1,52.4,16.4,242.9,1014.3,9.2,16.0,164.3,14.3,7,,20210224T06:37:01,20210224T17:41:56,0.42,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210225,3829.34,3915.8,3925.02,3814.04,28.89,21.73,31.16,21.52,138.54,139.54,139.92,136.61,10390440.0,12828.31,13197.75,13294.56,12773.76,1032.62,1009.78,1041.67,1005.15,3829.34,0.4200067458323636,2615732366.34,6547470000,New York City,11.0,4.4,7.8,11.0,2.2,6.5,-4.9,42.0,0.0,0,0.0,,0.0,1.2,53.1,17.8,280.8,1018.1,7.8,16.0,196.9,17.0,7,,20210225T06:35:32,20210225T17:43:06,0.45,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210226,3811.15,3839.66,3861.08,3789.54,27.95,28.73,30.82,25.23,143.12,140.75,143.27,139.68,9561671.0,12909.44,12966.73,13090.36,12764.34,1009.78,984.19,1009.78,956.74,3811.15,0.4159195218802622,72996562.66,6526070000,New York City,7.2,1.6,4.5,5.1,-0.7,2.0,-6.2,46.4,0.0,0,0.0,,0.0,0.8,57.2,14.6,209.9,1030.3,1.2,16.0,170.9,14.9,7,,20210226T06:34:03,20210226T17:44:15,0.48,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210301,3901.82,3842.51,3914.5,3842.51,23.35,25.2,25.39,23.17,141.06,140.67,141.41,140.09,4055353.0,13282.95,13106.02,13293.78,13051.7,984.19,1003.57,1015.22,984.19,3901.81,0.394959867630793,2570605295.54,5114820000,New York City,8.8,2.2,5.8,8.0,0.0,3.7,0.9,74.5,2.408,100,29.17,rain,0.0,0.2,60.5,20.1,311.1,1006.9,83.7,11.6,49.7,4.3,2,,20210301T06:29:30,20210301T17:47:41,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210302,3870.29,3903.64,3906.41,3868.57,24.1,23.58,24.6,22.8,141.07,140.44,141.12,140.3,2889514.0,13059.95,13297.76,13301.62,13052.12,1003.57,995.46,1013.54,994.24,3870.29,0.3974546018787935,709349327.88,5536010000,New York City,3.2,-5.0,-0.6,1.1,-8.9,-3.8,-13.9,36.9,0.0,0,0.0,,0.0,0.1,60.1,18.8,284.4,1020.2,5.0,16.0,208.0,18.0,7,,20210302T06:27:58,20210302T17:48:49,0.62,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210303,3819.72,3863.99,3874.47,3818.86,26.67,22.8,26.79,22.45,139.54,139.41,140.15,138.76,3796498.0,12683.33,13020.1,13057.29,12679.89,995.46,1016.92,1038.51,995.46,3819.72,0.4041270806255461,1189763828.035,6173660000,New York City,11.1,0.0,5.4,11.1,-4.3,3.0,-5.8,45.2,0.0,0,0.0,,0.0,0.0,35.3,20.3,256.4,1013.1,13.8,16.0,201.7,17.5,7,,20210303T06:26:25,20210303T17:49:57,0.65,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210304,3768.47,3818.53,3843.67,3723.34,28.57,26.52,31.9,24.93,138.64,139.63,139.94,137.96,4283826.0,12464.0,12655.92,12799.08,12314.16,1016.92,1044.67,1063.3,1016.92,3768.47,0.4038654846781006,4255747479.39,7195400000,New York City,7.7,-1.2,4.6,7.2,-3.8,2.9,-6.0,47.4,0.0,0,0.0,,0.0,0.0,61.2,13.8,290.0,1010.7,46.8,16.0,129.6,11.1,7,,20210304T06:24:51,20210304T17:51:05,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210305,3841.94,3793.58,3851.69,3730.19,24.66,29.48,30.03,24.33,138.91,138.16,139.34,137.99,3737962.0,12668.51,12607.36,12700.96,12208.39,1044.67,1086.22,1090.19,1044.67,3841.94,0.3947125491030975,1088733698.23,6851070000,New York City,4.9,-3.9,0.4,2.7,-7.5,-1.9,-13.3,36.9,0.0,0,0.0,,0.0,0.0,70.2,12.0,294.8,1012.4,4.2,16.0,216.6,18.8,8,,20210305T06:23:17,20210305T17:52:12,0.75,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210308,3821.35,3844.39,3881.06,3819.25,25.47,27.61,28.39,24.07,137.83,138.86,138.9,137.83,2973071.0,12299.08,12639.77,12718.58,12287.57,1086.22,1082.05,1099.2,1070.81,3821.29,0.3889144803593895,355126515.14,5871710000,New York City,7.8,-2.2,2.5,5.2,-5.5,0.0,-9.7,41.3,0.0,0,0.0,,0.0,0.0,25.9,17.9,278.7,1030.2,0.4,16.0,225.3,19.4,8,,20210308T06:18:30,20210308T17:55:32,0.83,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210309,3875.44,3851.93,3903.76,3851.93,24.03,25.11,25.25,22.9,139.74,139.28,139.81,138.97,2643750.0,12794.49,12635.81,12868.52,12592.83,1082.05,1058.41,1090.78,1055.74,3875.44,0.4228940071670222,3559788830.125,5513560000,New York City,18.3,4.0,10.3,18.3,1.1,9.0,-4.2,36.9,0.0,0,0.0,,0.0,0.0,37.1,16.2,273.6,1027.3,23.7,16.0,215.3,18.5,8,,20210309T06:16:54,20210309T17:56:38,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210310,3898.81,3891.99,3917.35,3885.73,22.56,23.76,23.87,22.38,140.02,139.8,140.14,139.28,2403919.0,12752.07,12950.25,12979.38,12726.85,1058.41,1086.06,1089.92,1058.36,3898.77,0.4474565708143866,3751456092.12,5847380000,New York City,11.7,5.6,8.5,11.7,2.2,7.2,1.1,60.3,0.0,0,0.0,,0.0,0.0,29.5,18.2,95.2,1032.7,17.1,16.0,215.1,18.6,8,,20210310T06:15:17,20210310T17:57:44,0.9,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210311,3939.34,3915.54,3960.27,3915.54,21.91,22.5,22.5,21.45,139.01,139.17,139.38,138.46,2737789.0,13052.9,12960.54,13117.87,12920.0,1086.06,1095.92,1111.12,1086.06,3939.34,0.4378672053404048,7759883804.97,5312880000,New York City,21.1,5.7,13.0,21.1,4.2,12.6,5.0,63.1,0.0,0,0.0,,0.0,0.0,64.8,14.6,307.4,1023.7,17.3,13.3,199.0,17.2,7,,20210311T06:13:40,20210311T17:58:49,0.94,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210312,3943.34,3924.52,3944.99,3915.21,20.69,22.57,22.99,20.63,136.06,136.42,136.45,135.65,4343256.0,12937.29,12873.39,12943.58,12778.13,1095.92,1094.49,1104.18,1087.57,3943.34,0.4433260429176743,6676473248.88,4476280000,New York City,21.1,12.2,16.1,21.1,12.2,16.1,0.0,36.4,0.0,0,0.0,,0.0,0.0,44.3,32.4,271.4,1017.9,26.1,16.0,178.5,15.6,7,,20210312T06:12:03,20210312T17:59:55,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210315,3968.94,3942.96,3970.08,3923.54,20.03,21.84,21.86,19.87,136.86,136.5,137.09,136.42,2461596.0,13082.54,12936.13,13085.01,12885.64,1094.49,1087.29,1094.49,1071.53,3968.94,0.4143219919461456,6363289432.175,4900100000,New York City,6.0,-2.9,1.2,5.5,-7.2,-1.0,-15.4,29.8,0.0,0,0.0,,0.0,0.0,63.0,14.7,317.0,1025.9,5.1,16.0,241.3,20.8,8,,20210315T07:07:08,20210315T19:03:10,0.07,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210316,3962.71,3973.59,3981.04,3953.44,19.79,20.14,20.31,19.33,136.31,137.02,137.12,135.76,3027338.0,13152.28,13156.65,13297.48,13091.78,1087.29,1056.95,1087.29,1049.59,3962.71,0.4067279704765854,6438768426.51,4613080000,New York City,3.3,-0.7,1.4,2.0,-5.8,-1.5,-8.5,49.2,0.0,0,0.0,,0.0,0.1,21.6,18.2,82.6,1025.9,52.0,16.0,60.8,5.3,3,,20210316T07:05:30,20210316T19:04:14,0.11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210317,3974.12,3949.57,3983.87,3935.74,19.23,20.1,20.95,19.18,135.29,135.16,135.52,134.15,5685254.0,13202.38,13024.83,13280.29,12950.08,1056.95,1066.54,1068.37,1042.74,3974.12,0.4258543834299509,10792991684.58,4561660000,New York City,7.2,2.1,4.7,6.7,-2.2,2.3,1.1,77.5,0.0,0,0.0,,0.0,0.3,16.2,18.0,48.0,1022.0,100.0,16.0,86.5,7.6,4,,20210317T07:03:51,20210317T19:05:19,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210318,3915.46,3953.5,3969.62,3910.86,21.58,18.95,22.6,18.95,133.92,133.3,134.47,133.19,4371527.0,12789.14,13006.29,13040.36,12781.53,1066.53,1010.09,1066.53,1007.05,3915.46,0.4472050239117022,1386685223.845,5118590000,New York City,7.2,6.2,6.8,7.2,2.7,4.8,5.1,89.1,9.293,100,54.17,rain,0.0,0.2,37.6,25.1,36.4,1014.3,100.0,12.4,20.6,1.8,1,,20210318T07:02:12,20210318T19:06:23,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210319,3913.1,3913.14,3930.12,3886.75,20.95,21.43,23.17,19.9,134.75,134.08,134.83,133.81,3739657.0,12866.99,12792.67,12906.02,12704.07,1010.09,1017.49,1031.35,999.0,3913.1,0.4699511750330993,1144755957.995,7757420000,New York City,8.2,1.1,4.5,5.7,-4.8,1.3,-7.8,43.9,2.249,100,25.0,rain,0.0,0.3,50.2,27.8,46.1,1021.1,26.7,15.8,240.0,20.7,8,,20210319T07:00:32,20210319T19:07:27,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210322,3940.59,3916.48,3955.31,3914.16,18.88,21.91,22.29,18.87,136.26,135.69,136.41,135.37,3193805.0,13086.51,12943.14,13167.46,12943.14,1017.49,1005.24,1017.49,1004.38,3940.59,0.4001282879069113,2899985041.41,4316260000,New York City,14.9,5.0,9.4,14.9,4.2,8.8,1.7,61.7,0.0,0,0.0,,0.0,0.0,27.7,16.6,79.9,1029.7,0.4,15.8,248.8,21.3,8,,20210322T06:55:34,20210322T19:10:39,0.3,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210323,3910.52,3937.6,3949.13,3901.57,20.3,19.46,21.58,18.8,137.49,136.63,137.54,136.16,2880475.0,13017.79,13127.17,13180.66,12993.5,1005.24,981.69,1005.24,974.56,3910.52,0.4074363448475149,2889613523.39,4669010000,New York City,16.7,6.1,10.4,16.7,3.0,9.2,5.3,72.2,0.0,0,0.0,,0.0,0.0,27.7,16.4,72.3,1025.8,16.2,14.6,232.6,20.2,8,,20210323T06:53:55,20210323T19:11:42,0.33,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210324,3889.14,3919.93,3942.08,3889.09,21.2,20.64,21.49,19.3,138.23,137.06,138.28,136.95,2545901.0,12798.88,13072.82,13077.49,12797.84,981.69,1009.13,1023.22,981.69,3889.14,0.4347250872837185,97228530.47,4783020000,New York City,12.8,8.3,10.6,12.8,5.5,9.7,7.9,83.4,22.104,100,33.33,rain,0.0,0.0,28.1,26.9,38.6,1021.2,70.4,13.8,64.3,5.6,3,,20210324T06:52:15,20210324T19:12:46,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210325,3909.52,3879.34,3919.54,3853.5,19.81,20.8,23.55,19.81,137.14,138.39,138.66,137.1,4859026.0,12780.51,12707.58,12845.66,12627.92,1009.13,1008.05,1011.01,972.3,3909.52,0.4382182544970515,779267229.09,4948340000,New York City,17.9,9.4,12.5,17.9,6.6,12.1,10.8,90.0,0.259,100,20.83,rain,0.0,0.0,59.0,19.6,355.6,1017.6,85.2,8.6,129.5,11.0,5,,20210325T06:50:36,20210325T19:13:49,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210326,3974.54,3917.12,3978.19,3917.12,18.86,19.32,21.49,18.68,136.66,136.42,137.23,136.22,1680550.0,12979.12,12777.27,12992.3,12721.66,1008.05,1033.42,1033.99,1008.05,3974.54,0.4356906928585542,1805320053.29,5483160000,New York City,25.2,10.7,16.8,25.2,10.7,16.8,9.7,68.3,0.471,100,16.67,rain,0.0,0.0,66.8,47.9,268.3,1008.6,55.3,15.1,170.6,14.7,8,,20210326T06:48:57,20210326T19:14:52,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210329,3971.09,3969.31,3981.83,3943.25,20.74,20.4,21.6,19.42,135.5,136.83,136.84,134.97,2824949.0,12965.74,12950.51,13013.47,12836.6,1033.42,1021.2,1033.42,1008.11,3971.1,0.4115961584240158,2592391532.405,4628180000,New York City,14.8,7.8,10.6,14.8,5.9,9.8,-2.9,40.1,0.0,0,0.0,,0.0,0.0,61.4,20.7,256.5,1014.6,40.6,16.0,251.8,21.7,9,,20210329T06:43:59,20210329T19:18:01,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210330,3958.55,3963.34,3968.01,3944.35,19.61,20.76,21.75,19.47,136.21,135.27,136.51,135.0,2874444.0,12896.53,12904.01,12929.46,12798.03,1021.2,1017.17,1026.39,1006.09,3958.55,0.4154013300252681,2627291885.9,4121510000,New York City,14.4,6.7,10.5,14.4,3.9,9.8,-0.2,48.9,0.0,0,0.0,,0.0,0.0,42.5,29.0,150.9,1028.2,0.4,16.0,264.9,22.9,9,,20210330T06:42:20,20210330T19:19:04,0.57,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210331,3972.89,3967.25,3994.41,3966.98,19.4,19.8,20.11,18.85,135.45,136.34,136.59,134.99,4319347.0,13091.44,12970.33,13167.06,12966.65,1017.17,1007.45,1018.61,1006.21,3972.89,0.442057708288362,7823646829.12,4578050000,New York City,17.3,10.0,13.3,17.3,10.0,13.3,10.0,81.4,5.616,100,25.0,rain,0.0,0.0,46.1,15.0,123.4,1018.8,69.4,15.7,77.7,6.9,3,,20210331T06:40:42,20210331T19:20:07,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210401,4019.87,3992.78,4020.63,3992.78,17.33,18.6,18.64,17.29,137.51,136.53,137.61,136.3,2907809.0,13329.51,13268.88,13333.41,13255.82,1007.45,1040.68,1040.68,1007.45,4019.87,0.4069966981380216,5857682262.57,4162130000,New York City,13.8,5.0,8.6,13.8,3.0,7.8,1.7,65.6,1.525,100,25.0,rain,0.0,0.0,53.1,11.8,267.7,1010.8,93.9,14.7,126.7,10.8,7,,20210401T06:39:03,20210401T19:21:10,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210405,4077.91,4034.44,4083.42,4034.44,17.91,18.16,18.4,17.35,136.91,136.53,136.97,135.94,1784572.0,13598.16,13434.04,13623.6,13420.81,1040.68,1011.61,1040.68,1005.08,4077.91,0.4120635031612724,10520577305.67,4005030000,New York City,20.6,8.9,14.4,20.6,6.8,14.2,-3.6,31.1,0.0,0,0.0,,0.0,0.0,53.1,13.0,269.3,1014.1,0.4,16.0,279.1,24.1,9,,20210405T06:32:33,20210405T19:25:22,0.78,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210406,4073.94,4075.57,4086.23,4068.14,18.12,18.07,18.3,17.37,137.84,137.18,137.98,137.02,1967322.0,13578.46,13567.21,13660.29,13551.6,1011.61,1011.56,1034.8,1009.0,4073.94,0.4120208711360169,11522017291.84,4081270000,New York City,21.6,8.4,14.8,21.6,6.8,14.5,-5.9,26.3,0.0,0,0.0,,0.0,0.0,33.5,16.6,259.5,1014.2,0.5,16.0,287.3,24.7,9,,20210406T06:30:56,20210406T19:26:24,0.81,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210407,4079.95,4074.29,4083.13,4068.31,17.16,17.99,18.17,16.87,136.88,137.44,138.1,136.88,2099911.0,13616.7,13553.9,13648.8,13532.63,1011.55,1016.02,1019.23,1008.06,4079.95,0.4096726831004018,13382781760.48,4120810000,New York City,20.7,11.1,14.5,20.7,11.1,14.5,1.8,43.0,0.0,0,0.0,,0.0,0.0,53.6,12.5,109.3,1015.8,14.5,16.0,230.1,19.8,9,,20210407T06:29:20,20210407T19:27:27,0.85,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210408,4097.17,4089.95,4098.19,4082.54,16.95,16.92,17.36,16.55,138.01,137.37,138.07,137.36,1862261.0,13758.5,13730.73,13763.18,13703.51,1016.02,1002.2,1016.02,990.18,4097.17,0.439302853615594,23633529559.57,3907100000,New York City,19.4,9.4,13.9,19.4,9.0,13.9,5.2,57.2,0.0,0,0.0,,0.0,0.0,59.4,14.8,211.7,1019.6,0.5,16.0,274.6,23.6,9,,20210408T06:27:44,20210408T19:28:30,0.88,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210409,4128.8,4096.11,4129.48,4095.51,16.69,17.05,17.34,16.2,137.51,137.5,138.19,137.09,2030566.0,13845.05,13709.67,13849.31,13674.92,1002.2,997.11,1011.39,992.66,4128.8,0.4431099301847492,22995942965.025,3640390000,New York City,12.9,9.4,10.5,12.9,7.4,10.2,7.0,79.1,0.014,100,4.17,rain,0.0,0.0,24.1,16.2,151.0,1021.6,63.9,16.0,179.3,15.5,7,,20210409T06:26:09,20210409T19:29:33,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210412,4127.99,4124.71,4131.76,4114.82,16.91,17.43,17.91,16.81,137.45,137.49,137.53,137.1,1924875.0,13819.35,13792.74,13839.39,13747.63,997.11,987.37,1013.07,985.79,4127.99,0.4070773404218757,24218668212.87,3588900000,New York City,10.0,7.8,8.6,10.0,3.6,6.3,6.0,84.1,5.378,100,45.83,rain,0.0,0.0,43.3,32.6,30.4,1008.7,100.0,12.1,36.3,3.0,1,,20210412T06:21:26,20210412T19:32:41,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210413,4141.59,4130.1,4148.0,4124.43,16.65,16.99,17.86,16.43,138.48,137.31,138.51,137.21,2832125.0,13986.49,13874.58,14002.53,13874.58,987.37,988.28,994.6,981.48,4141.59,0.4245028850124445,21189337116.555,3734720000,New York City,18.8,7.8,12.2,18.8,5.1,11.5,5.2,65.1,2.308,100,20.83,rain,0.0,0.0,29.5,16.4,40.7,1016.9,49.5,15.8,256.6,22.2,9,,20210413T06:19:53,20210413T19:33:44,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210414,4124.66,4141.58,4151.69,4120.87,16.99,16.71,17.69,15.38,138.04,138.02,138.23,137.57,1514974.0,13803.91,13988.87,13990.54,13782.17,988.28,1019.8,1031.83,988.28,4124.66,0.4256565571508073,16223062386.76,3985350000,New York City,20.7,8.5,13.7,20.7,6.7,13.5,7.4,67.8,0.0,0,0.0,,0.0,0.0,29.5,16.2,251.0,1016.2,44.8,16.0,190.4,16.5,8,,20210414T06:18:21,20210414T19:34:47,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210415,4170.42,4139.76,4173.49,4139.76,16.57,16.78,16.92,15.94,140.35,139.49,140.98,139.46,5003606.0,14026.19,13934.87,14040.11,13931.01,1019.8,1009.03,1019.8,1004.93,4170.42,0.4329183043816635,15439854174.89,4033420000,New York City,13.9,8.4,11.5,13.9,7.1,11.1,9.3,86.7,7.895,100,45.83,rain,0.0,0.0,27.7,13.0,25.2,1007.4,99.5,14.7,39.1,3.4,2,,20210415T06:16:49,20210415T19:35:50,0.12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210416,4185.47,4174.14,4191.31,4170.75,16.25,16.65,16.88,16.05,139.26,139.09,139.72,138.94,3038694.0,14041.91,14035.96,14050.38,13966.54,1009.03,1001.21,1018.01,998.47,4185.47,0.4223483944341668,7343807353.8,4163820000,New York City,11.1,6.1,8.7,11.1,4.4,7.9,3.3,69.5,0.534,100,29.17,rain,0.0,0.0,73.6,18.1,282.5,1004.7,82.1,15.7,143.5,12.2,6,,20210416T06:15:18,20210416T19:36:53,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KLGA,KJRB,F8726,KNYC,F1417,72503014732"
20210419,4163.26,4179.8,4180.81,4150.47,17.29,17.04,18.61,16.78,138.86,138.74,139.31,138.55,2134876.0,13907.67,13970.83,14025.64,13835.75,1001.21,1000.17,1012.62,991.95,4163.26,0.4093097100504328,4529045434.48,3810290000,New York City,18.3,10.7,14.1,18.3,10.7,14.1,5.1,55.6,0.0,0,0.0,,0.0,0.0,31.7,16.2,214.3,1011.0,39.1,16.0,193.1,16.5,8,,20210419T06:10:50,20210419T19:40:02,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210420,4134.94,4159.18,4159.18,4118.38,18.68,17.36,19.7,17.24,139.5,138.46,139.76,138.43,1922171.0,13809.3,13891.96,13934.89,13730.59,1000.17,968.87,1000.17,959.12,4134.94,0.4108749356058148,4573888780.54,4342650000,New York City,22.3,10.7,16.3,22.3,10.7,16.3,6.0,53.5,0.0,0,0.0,,0.0,0.0,42.5,22.3,249.1,1012.7,1.9,16.0,276.8,23.9,9,,20210420T06:09:22,20210420T19:41:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
20210421,4173.42,4128.42,4175.02,4126.35,17.5,18.48,19.29,16.91,139.78,139.57,139.91,139.07,2251297.0,13935.15,13768.92,13939.7,13717.44,968.87,982.57,983.91,954.76,4173.42,0.4359921030239911,7080704883.205,3887250000,New York City,18.9,5.6,13.2,18.9,3.3,12.7,4.4,55.3,1.879,100,12.5,rain,0.0,0.0,54.9,18.3,254.6,1006.4,58.1,16.0,166.0,14.2,10,,20210421T06:07:55,20210421T19:42:08,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KLGA,KJRB,KNYC,F1417,72503014732"
